stat_id,player_id,date_of_game,stadium_name,rush_yards,num_rushes,rec_yards,num_receptions,points,snaps_played
3038,5402,2021-03-10,Velez-Cruz Stadium,93,20,79,12,0,4
3039,9290,2026-03-25,Harris-Chen Stadium,65,7,90,3,12,25
3040,7555,2021-04-18,Johnson-Carter Stadium,22,14,44,6,0,46
3041,1467,2024-01-06,Le Group Stadium,35,17,20,5,0,6
3042,655,2021-02-23,Brown Group Stadium,-4,26,160,8,18,58
3043,355,2022-01-03,Huynh Inc Stadium,34,13,2,12,21,27
3044,2230,2023-02-18,"Holloway, Fitzgerald and Malone Stadium",35,26,168,10,18,41
3045,8079,2023-07-09,Harrison-White Stadium,121,5,143,14,7,57
3046,5963,2021-07-16,Garcia PLC Stadium,64,25,172,2,6,23
3047,2925,2021-05-07,Mathews Ltd Stadium,61,18,27,4,7,62
3048,9745,2021-08-27,"Johnson, Smith and Morrow Stadium",134,17,31,8,7,31
3049,2048,2021-08-04,Martinez Inc Stadium,44,10,14,7,18,23
3050,998,2022-12-17,Hood-Rodriguez Stadium,73,28,93,7,6,32
3051,4151,2023-09-06,"Gonzalez, Miller and Brown Stadium",111,4,68,9,3,39
3052,4434,2025-01-25,Downs-Allison Stadium,144,30,167,0,0,73
3053,9982,2020-07-23,Johnson LLC Stadium,58,22,77,12,6,18
3054,9187,2020-12-23,"Bradshaw, Hernandez and Bauer Stadium",112,25,18,13,18,51
3055,8962,2026-01-02,"Baxter, Massey and Williams Stadium",123,3,161,15,0,19
3056,6961,2022-07-13,"Young, Harris and Huff Stadium",61,24,182,1,6,44
3057,5725,2023-03-03,Martin and Sons Stadium,93,21,135,13,6,20
3058,6886,2020-11-23,Murillo Inc Stadium,10,9,193,9,12,14
3059,5999,2025-09-22,Miller Ltd Stadium,69,7,0,8,12,16
3060,2360,2025-04-04,"Salas, Davis and Cunningham Stadium",115,3,86,12,3,6
3061,700,2024-06-27,Wheeler Ltd Stadium,70,25,34,5,21,54
3062,473,2024-04-28,"Vasquez, Murray and Boone Stadium",104,15,59,10,7,62
3063,655,2024-06-22,Shepherd Ltd Stadium,43,12,3,7,28,50
3064,1377,2023-09-16,Castillo-Richardson Stadium,5,19,113,5,14,50
3065,707,2026-01-16,Koch PLC Stadium,77,27,168,12,21,77
3066,7313,2022-10-06,Ballard-Bell Stadium,21,20,186,8,0,11
3067,5115,2022-05-16,Olsen-Hopkins Stadium,115,22,198,6,6,68
3068,9880,2023-06-03,Gallagher Inc Stadium,8,1,166,11,0,52
3069,5733,2025-05-20,Boone Ltd Stadium,43,22,92,4,14,19
3070,5168,2022-02-19,Mills-Franco Stadium,135,16,178,12,28,57
3071,5033,2024-07-02,Johnson-Moore Stadium,51,6,48,2,17,3
3072,6291,2021-12-05,Gray Inc Stadium,57,13,68,0,17,29
3073,4750,2021-12-30,Sandoval-Smith Stadium,120,28,94,14,21,30
3074,2178,2021-01-04,Santana-Kramer Stadium,84,4,79,14,17,76
3075,6198,2021-01-01,Pierce and Sons Stadium,12,5,194,2,18,72
3076,6258,2022-02-21,Scott and Sons Stadium,112,13,105,13,3,5
3077,1344,2025-03-20,Medina PLC Stadium,84,30,145,8,21,15
3078,7725,2025-03-28,Garner-Jones Stadium,11,7,6,2,6,26
3079,9469,2021-05-13,"Curry, Arroyo and Black Stadium",18,27,83,15,7,74
3080,2211,2026-02-13,Martin PLC Stadium,103,26,27,9,17,66
3081,7646,2025-10-08,Castro Group Stadium,34,17,184,11,0,39
3082,9535,2021-07-27,"Taylor, Garcia and Wright Stadium",107,4,56,11,0,77
3083,2309,2024-06-18,"Obrien, Adams and Smith Stadium",142,19,131,7,14,63
3084,1936,2023-07-07,"Larson, Mccall and Monroe Stadium",75,27,9,9,21,11
3085,302,2023-10-17,Perez-Summers Stadium,121,4,37,4,0,30
3086,5679,2023-02-06,Wolfe-Smith Stadium,135,16,41,0,7,34
3087,9731,2021-05-20,Chen-Phillips Stadium,14,14,184,9,7,50
3088,405,2025-04-19,Yoder-Willis Stadium,79,7,30,2,0,24
3089,515,2020-10-14,Knight-Sullivan Stadium,2,17,148,15,18,30
3090,2928,2024-07-16,"Wallace, Barr and Flores Stadium",45,2,4,0,7,41
3091,5198,2022-08-17,Fitzpatrick-Marshall Stadium,1,7,155,9,18,17
3092,4566,2026-04-24,Hill Inc Stadium,139,13,175,5,7,76
3093,1515,2024-10-23,Cook Inc Stadium,122,29,96,0,14,64
3094,6216,2021-12-06,Figueroa PLC Stadium,103,26,177,13,17,7
3095,769,2024-07-05,Warner LLC Stadium,85,0,0,2,12,68
3096,1749,2026-03-19,Lamb-Navarro Stadium,77,0,62,14,0,77
3097,2225,2025-12-04,Sanchez-Gomez Stadium,5,28,130,12,14,54
3098,1315,2024-03-22,Farmer Inc Stadium,88,0,91,7,24,20
3099,3433,2025-02-13,"Brady, Mcconnell and Reeves Stadium",8,20,121,14,18,77
3100,3820,2022-06-26,"Anderson, Wilson and Fields Stadium",14,9,161,4,0,71
3101,1306,2021-06-30,Woods-Young Stadium,123,9,42,10,12,60
3102,489,2021-08-30,Crawford Ltd Stadium,-2,22,147,6,6,2
3103,8204,2026-04-15,Gray Ltd Stadium,149,3,200,9,7,49
3104,3051,2021-10-25,Davis-Garcia Stadium,10,20,85,2,3,49
3105,5363,2023-12-22,Brewer Group Stadium,33,11,141,10,24,2
3106,7488,2021-06-26,Neal Group Stadium,53,28,87,9,28,54
3107,1143,2020-12-23,Murphy-Brooks Stadium,149,2,55,15,18,47
3108,5545,2025-06-18,"Martinez, Roach and Newman Stadium",115,24,50,7,14,26
3109,2686,2022-01-15,Trujillo-Collins Stadium,111,24,197,1,18,15
3110,2117,2025-05-06,Owens LLC Stadium,3,29,167,8,21,32
3111,4499,2020-02-18,Carroll Ltd Stadium,29,18,16,6,18,63
3112,9690,2020-08-30,"Chandler, Hendrix and Roberts Stadium",8,24,33,7,14,58
3113,9199,2026-03-16,Barrera LLC Stadium,19,7,114,15,21,72
3114,9577,2022-11-13,"Jacobs, Bailey and Ellis Stadium",121,15,172,9,0,16
3115,385,2023-08-20,"Brown, Mays and Tate Stadium",136,25,185,10,17,54
3116,507,2023-12-06,Kelly-Powers Stadium,134,9,117,13,14,28
3117,2515,2020-09-29,Jones-Chang Stadium,42,6,141,13,6,66
3118,3495,2023-01-11,"Farrell, Sullivan and Taylor Stadium",149,26,73,3,17,65
3119,8162,2024-03-12,"Hendricks, Mcdonald and Murray Stadium",30,9,187,1,14,19
3120,5790,2021-02-03,Bentley LLC Stadium,5,24,79,11,24,34
3121,5068,2022-06-12,Gill LLC Stadium,67,6,35,14,21,39
3122,9402,2023-10-20,Poole PLC Stadium,47,29,123,8,17,1
3123,6633,2023-01-17,"Chambers, Sutton and Harper Stadium",130,21,28,8,12,35
3124,2424,2022-11-18,"Allen, Lewis and Johnson Stadium",150,14,120,2,14,6
3125,4408,2024-12-13,Thompson Inc Stadium,50,10,21,2,24,1
3126,448,2023-06-10,Lawrence-Moore Stadium,32,20,42,7,28,22
3127,6796,2020-03-19,Steele-Vasquez Stadium,75,22,57,3,18,2
3128,4843,2024-03-08,Weaver-Gonzales Stadium,18,7,172,0,24,40
3129,8811,2025-03-22,Fowler-Escobar Stadium,14,2,140,13,24,5
3130,8350,2024-12-17,"Coleman, Stanley and Keller Stadium",61,26,2,15,3,54
3131,3159,2020-01-06,Baker-Lewis Stadium,105,3,194,4,28,77
3132,1949,2022-04-16,Butler Inc Stadium,135,14,107,9,6,78
3133,8856,2022-08-16,"Wallace, Frye and Armstrong Stadium",103,25,197,14,24,18
3134,8261,2024-10-20,Oliver-Richards Stadium,7,27,107,12,14,49
3135,7060,2025-09-19,"Ross, Johnston and Zimmerman Stadium",26,7,157,6,18,47
3136,5067,2025-06-17,"Shelton, Swanson and Matthews Stadium",100,20,138,10,21,15
3137,6664,2020-03-05,"Phelps, Orozco and Hicks Stadium",83,29,147,7,28,63
3138,3473,2021-08-10,"Guzman, Whitaker and Mills Stadium",95,8,96,15,21,39
3139,2208,2024-01-07,Hardy-Jackson Stadium,62,0,118,7,21,12
3140,9619,2022-03-10,"Underwood, Phillips and Fowler Stadium",16,11,7,13,18,28
3141,3290,2025-04-10,Greene LLC Stadium,44,20,27,8,0,42
3142,1538,2025-09-18,Joyce PLC Stadium,29,0,145,3,18,67
3143,1445,2024-10-16,Shaffer-Patton Stadium,138,18,118,13,28,78
3144,9254,2024-07-06,"Mays, Benson and Smith Stadium",5,11,9,2,6,23
3145,8593,2024-09-04,"Rodriguez, Hunter and Hill Stadium",1,25,13,8,6,74
3146,3898,2021-06-10,Norman-Moore Stadium,4,17,129,4,21,55
3147,8144,2025-01-23,Duncan Inc Stadium,39,8,53,12,24,66
3148,2646,2021-09-21,Brown Inc Stadium,72,8,187,9,17,58
3149,6261,2020-06-05,Booth LLC Stadium,13,2,84,4,28,23
3150,8458,2026-01-08,Rowe-Robinson Stadium,123,25,111,12,7,80
3151,613,2024-11-15,Jennings LLC Stadium,125,1,75,1,28,34
3152,3645,2024-10-04,Shepard Group Stadium,0,4,128,14,28,62
3153,416,2024-04-01,Wheeler PLC Stadium,62,16,82,14,21,17
3154,6269,2021-11-16,"Allen, Carr and White Stadium",93,20,182,6,17,17
3155,8254,2020-03-11,Palmer and Sons Stadium,73,9,112,8,12,57
3156,9570,2026-01-30,"Phillips, White and Michael Stadium",65,26,180,6,14,35
3157,1869,2023-01-02,Mahoney Ltd Stadium,97,6,175,8,21,77
3158,2501,2022-03-13,Anderson and Sons Stadium,4,25,154,0,7,23
3159,2213,2024-11-17,"Prince, Washington and Jones Stadium",145,28,40,9,12,36
3160,5843,2025-01-01,Pearson-Taylor Stadium,26,25,150,7,3,25
3161,9673,2024-11-03,Barber-Wright Stadium,44,15,153,4,17,51
3162,8009,2021-11-02,Shaw PLC Stadium,16,10,177,12,0,33
3163,9148,2023-07-30,Gordon-Gray Stadium,103,29,114,14,6,77
3164,1727,2023-07-05,Williams Inc Stadium,17,13,182,9,0,65
3165,3884,2020-05-14,Smith Group Stadium,147,29,145,10,24,8
3166,3333,2023-05-07,"Smith, Bell and Owens Stadium",85,15,28,12,24,63
3167,2130,2024-09-24,Young PLC Stadium,21,20,61,4,18,20
3168,7639,2021-06-22,White and Sons Stadium,64,10,77,1,21,10
3169,7403,2025-09-02,Lopez LLC Stadium,120,9,176,4,17,29
3170,8844,2023-02-24,Howell-Ewing Stadium,72,2,116,10,7,28
3171,708,2022-01-27,Thomas-Murphy Stadium,54,11,199,12,6,63
3172,7125,2023-06-19,"Conner, Delacruz and Villegas Stadium",15,5,111,6,18,35
3173,3498,2020-01-10,Becker Inc Stadium,72,9,187,4,24,20
3174,7345,2021-12-28,Thompson-Bell Stadium,49,5,72,10,0,56
3175,2116,2021-08-31,"Ward, Collins and Davis Stadium",61,30,140,6,21,15
3176,3871,2024-06-18,"Jones, Wang and Burke Stadium",60,24,16,14,12,46
3177,9058,2025-10-02,Gardner-Sutton Stadium,16,4,180,14,6,52
3178,3501,2023-06-19,Leonard Inc Stadium,139,26,120,14,14,62
3179,831,2025-04-26,Nguyen Group Stadium,30,28,56,11,24,76
3180,4881,2025-07-16,Parsons-Boyd Stadium,-2,0,149,4,21,27
3181,9378,2025-12-24,Baker-Lewis Stadium,32,14,12,15,28,15
3182,2247,2023-08-12,Jones-Acosta Stadium,30,27,58,2,0,40
3183,8557,2021-09-24,Lambert Ltd Stadium,54,22,59,8,17,20
3184,8272,2022-03-23,Thompson-Schmidt Stadium,146,3,12,6,24,75
3185,1806,2021-01-23,Christian-Wilson Stadium,145,0,187,5,17,47
3186,1893,2024-09-14,Moore Inc Stadium,7,22,187,2,14,45
3187,6320,2020-02-06,"Ellis, Ball and Moss Stadium",94,7,42,1,12,27
3188,9469,2023-08-21,Castro-Stewart Stadium,21,16,29,12,28,69
3189,7694,2024-06-09,Harrington Group Stadium,20,28,92,9,14,77
3190,999,2024-09-30,Glass Ltd Stadium,143,0,46,5,6,50
3191,7598,2021-09-22,"Knox, Weaver and Franklin Stadium",150,0,70,8,17,49
3192,3492,2022-12-17,Turner-Payne Stadium,24,17,111,2,21,70
3193,5406,2020-06-03,"Fleming, Gregory and Nguyen Stadium",49,7,104,6,12,48
3194,9736,2020-04-19,"Garcia, Flores and Rodriguez Stadium",95,19,80,1,17,45
3195,7482,2025-02-10,"Ramirez, Rodriguez and Graham Stadium",99,21,18,11,12,11
3196,9310,2021-09-25,Mullins Group Stadium,124,19,21,8,6,39
3197,9616,2023-09-13,Hale LLC Stadium,97,3,174,4,3,38
3198,3652,2020-04-01,Ross LLC Stadium,119,26,45,15,17,68
3199,8625,2022-06-05,Perry Inc Stadium,75,19,125,5,3,48
3200,6672,2025-09-20,"Foster, Williams and Green Stadium",18,20,124,11,21,62
3201,7275,2020-10-26,King Inc Stadium,31,9,136,2,3,19
3202,766,2023-05-12,Mccann Ltd Stadium,93,25,98,1,17,67
3203,9748,2025-10-12,Roach Inc Stadium,65,9,89,0,14,58
3204,2708,2020-02-01,Keller-Hunter Stadium,31,30,106,13,18,79
3205,5635,2020-08-16,Johnston Ltd Stadium,46,30,74,2,21,15
3206,5003,2023-11-20,Meza Ltd Stadium,127,1,24,8,28,31
3207,8219,2026-04-11,"Espinoza, Luna and Stevens Stadium",44,6,51,12,7,12
3208,378,2024-04-27,"Navarro, Williams and Rodriguez Stadium",108,4,59,10,3,2
3209,7337,2020-03-12,"Cole, Mitchell and Gray Stadium",74,8,59,13,6,16
3210,2791,2022-01-24,"Munoz, Fields and Mckee Stadium",67,25,195,8,6,5
3211,8162,2021-10-29,Ross-Johnson Stadium,67,17,137,0,7,20
3212,3674,2021-01-01,Torres Group Stadium,89,18,30,13,12,29
3213,8332,2025-02-13,Munoz Group Stadium,104,11,85,14,18,19
3214,3510,2023-03-13,Martinez PLC Stadium,119,7,124,9,0,2
3215,4003,2023-07-04,"Wilson, Cross and Hensley Stadium",21,14,81,11,28,77
3216,2348,2024-01-13,Monroe-Watkins Stadium,119,12,5,15,0,3
3217,8124,2024-12-03,Murphy LLC Stadium,110,11,84,5,17,70
3218,4871,2024-11-24,Bradley LLC Stadium,42,4,97,6,28,49
3219,4640,2024-07-30,Williamson-Jackson Stadium,30,25,111,6,0,45
3220,8792,2023-07-05,Jimenez Inc Stadium,132,4,36,3,28,11
3221,5880,2023-01-17,Nelson LLC Stadium,146,8,111,11,21,61
3222,711,2020-09-20,Parker PLC Stadium,2,0,20,3,3,48
3223,2393,2020-09-13,Webb Group Stadium,120,3,81,0,18,56
3224,4351,2026-03-31,Wells-Velasquez Stadium,35,0,117,4,28,4
3225,8058,2023-06-02,Bennett Group Stadium,112,24,145,6,12,1
3226,9336,2022-03-17,"Morrison, Moore and Strickland Stadium",8,14,166,0,21,63
3227,6430,2024-01-26,Gilbert Inc Stadium,77,2,170,1,17,21
3228,7596,2025-10-13,Fischer and Sons Stadium,150,13,111,1,12,55
3229,5201,2022-03-25,Reynolds-Thompson Stadium,80,5,148,7,28,10
3230,4581,2025-02-05,"Davis, Jones and Randolph Stadium",2,14,98,15,12,44
3231,8330,2021-05-20,Bowen PLC Stadium,14,10,134,6,7,6
3232,5392,2022-10-12,"Fields, Fleming and Williams Stadium",139,15,120,0,12,76
3233,2131,2025-03-16,"Golden, Brown and Peters Stadium",113,25,77,0,24,47
3234,9599,2021-11-14,"Romero, Williams and Reed Stadium",48,30,165,11,6,30
3235,9628,2023-01-21,"Johnson, Stone and Nunez Stadium",5,5,166,11,6,78
3236,8078,2021-12-03,Jordan Group Stadium,64,23,194,0,6,33
3237,5643,2020-05-05,"Greer, Simmons and Green Stadium",71,22,7,6,18,42
3238,7404,2023-07-15,Sanchez LLC Stadium,16,0,102,10,12,37
3239,2865,2020-09-10,"Gilbert, Cisneros and Stone Stadium",109,4,0,11,28,76
3240,8123,2021-10-07,"Williamson, Gates and Little Stadium",143,3,89,0,28,10
3241,5911,2026-02-16,Rodriguez-Washington Stadium,22,2,189,12,14,46
3242,3306,2021-11-22,"Wright, Hernandez and Cunningham Stadium",36,13,41,4,12,25
3243,708,2025-06-30,"Griffin, Nguyen and Harrison Stadium",96,28,50,14,21,1
3244,4007,2023-10-29,Mayer-Sanders Stadium,1,25,181,0,0,79
3245,6046,2021-01-09,Peters LLC Stadium,144,1,5,1,24,24
3246,5177,2023-04-05,Bentley-Jones Stadium,130,7,182,12,0,29
3247,7566,2022-02-20,"Welch, Simmons and Flores Stadium",127,16,154,12,12,64
3248,9750,2023-11-02,"Morgan, Walker and Vargas Stadium",30,12,1,2,14,76
3249,4802,2023-09-02,"Edwards, Davis and Washington Stadium",146,5,132,13,6,20
3250,79,2025-09-08,Campos and Sons Stadium,62,30,188,9,7,48
3251,7766,2020-12-25,Gentry-Orozco Stadium,7,24,6,7,28,21
3252,4666,2024-12-25,"Martin, Johnson and Daniels Stadium",46,11,5,9,14,55
3253,9695,2024-06-13,Jenkins Inc Stadium,65,28,148,10,17,34
3254,9941,2020-11-10,"Moreno, Ochoa and Wallace Stadium",47,11,120,11,0,47
3255,3966,2021-07-17,"Peterson, Hickman and Simmons Stadium",50,18,47,3,6,55
3256,7077,2020-08-21,Martin Ltd Stadium,34,3,104,1,3,14
3257,1701,2024-06-15,"Myers, Harris and Pennington Stadium",20,25,98,12,14,18
3258,8487,2021-10-29,"Abbott, Patel and Nolan Stadium",1,26,66,5,3,36
3259,617,2026-03-17,"Johnson, Jackson and Terrell Stadium",117,7,94,9,18,2
3260,410,2023-06-22,Walker PLC Stadium,137,14,88,4,28,11
3261,633,2021-02-24,"Singleton, Tran and Monroe Stadium",6,10,114,1,17,61
3262,9441,2024-09-04,"Campbell, Fowler and Clark Stadium",120,7,51,12,24,77
3263,8525,2022-11-04,"Castro, Bennett and Henderson Stadium",84,24,89,14,6,77
3264,2045,2021-04-10,Elliott Ltd Stadium,43,7,101,7,6,3
3265,4818,2025-06-02,"Lewis, Goodman and Burns Stadium",104,1,14,14,14,33
3266,9978,2022-08-25,Aguirre and Sons Stadium,60,0,151,0,17,12
3267,4597,2023-07-27,"Jones, Powell and Ryan Stadium",18,3,161,3,18,14
3268,1132,2025-12-15,Collins Ltd Stadium,54,15,171,2,0,61
3269,5543,2020-02-03,"Crawford, Obrien and Kelly Stadium",62,28,8,3,24,25
3270,2054,2021-04-01,Smith Group Stadium,39,13,192,11,21,8
3271,2036,2021-08-24,Russell-Welch Stadium,-1,28,161,5,6,25
3272,9584,2025-08-15,Davis-Hicks Stadium,30,27,86,12,14,74
3273,2467,2026-02-04,Clark and Sons Stadium,139,6,186,0,17,24
3274,6775,2022-11-25,Carter and Sons Stadium,24,6,32,5,18,65
3275,5136,2021-12-26,Nguyen-Taylor Stadium,41,25,4,11,0,47
3276,7075,2024-06-11,Hardin-Thomas Stadium,79,10,165,1,21,46
3277,163,2023-03-05,"Cox, Medina and Howard Stadium",79,15,9,12,12,20
3278,5364,2020-05-29,Clark-Frazier Stadium,104,18,84,12,21,12
3279,9760,2024-01-16,Jensen-Tucker Stadium,38,2,20,4,24,20
3280,2042,2022-01-11,"Fleming, Curtis and Dalton Stadium",31,23,190,0,0,12
3281,9737,2024-04-09,Gardner-Hernandez Stadium,12,25,132,0,18,46
3282,8246,2026-01-29,English Ltd Stadium,43,1,117,14,6,3
3283,4549,2023-03-11,Hernandez-Brown Stadium,103,10,159,15,3,49
3284,7916,2024-12-19,Lewis-Richards Stadium,140,24,149,6,6,30
3285,786,2021-05-05,Smith and Sons Stadium,-2,18,186,10,18,43
3286,627,2022-11-27,Williams Inc Stadium,27,24,4,0,12,17
3287,6715,2024-05-19,"Duran, Gonzalez and Bryan Stadium",0,15,89,0,12,35
3288,4104,2020-09-26,Alexander-Thompson Stadium,98,29,17,10,14,33
3289,5342,2024-09-06,Wise PLC Stadium,70,10,25,3,0,80
3290,754,2020-12-18,Mcdonald PLC Stadium,138,20,139,9,12,11
3291,9324,2023-12-04,"Castro, Mcgee and Palmer Stadium",67,28,55,15,3,73
3292,6179,2022-10-24,"Case, Wallace and Hickman Stadium",110,20,168,13,0,29
3293,1437,2021-09-14,"Garrison, Burns and Chen Stadium",16,17,79,10,14,74
3294,2992,2026-02-03,"Romero, Jacobs and Holmes Stadium",15,0,25,8,6,80
3295,4168,2024-02-27,Alexander-Tanner Stadium,78,16,69,6,18,45
3296,8224,2024-07-11,"Farmer, Hartman and Chavez Stadium",6,17,39,4,28,15
3297,9842,2025-08-31,Williams-Estrada Stadium,133,4,82,12,24,27
3298,957,2023-09-08,"Bowen, Turner and Mullins Stadium",107,5,93,3,12,57
3299,9865,2020-12-13,Smith Group Stadium,53,3,129,14,6,23
3300,1475,2024-09-13,Hernandez-White Stadium,105,18,94,14,14,78
3301,4729,2020-02-08,"Horton, Anderson and Wagner Stadium",136,25,57,10,24,38
3302,7153,2022-04-09,Walker-Holmes Stadium,129,15,110,14,0,74
3303,317,2024-04-20,"Stokes, Butler and Mcneil Stadium",65,27,36,14,21,28
3304,7612,2025-10-15,Henderson-Strong Stadium,131,15,92,15,28,44
3305,8992,2025-11-18,Mahoney and Sons Stadium,98,18,10,11,18,13
3306,3790,2025-02-06,Thompson and Sons Stadium,121,19,85,8,18,11
3307,2720,2024-02-29,Castillo Ltd Stadium,85,9,27,10,21,55
3308,459,2023-05-06,Avila-Haynes Stadium,150,30,18,7,7,70
3309,3631,2024-02-06,Andrews-Garcia Stadium,22,3,50,10,17,34
3310,2780,2024-11-12,Dillon LLC Stadium,137,7,64,7,18,16
3311,2781,2021-02-25,Holt-Martinez Stadium,10,15,34,8,21,46
3312,6463,2024-12-18,"Osborne, Smith and May Stadium",119,7,63,1,12,78
3313,1567,2022-09-09,Galloway Ltd Stadium,127,19,39,0,0,71
3314,8148,2021-01-14,"Randolph, James and Alvarez Stadium",103,17,12,2,12,35
3315,7691,2025-01-24,Baldwin-Cox Stadium,69,3,121,6,7,28
3316,7534,2024-04-29,Strickland-Brown Stadium,97,28,80,11,3,25
3317,762,2021-04-17,Flores-Mitchell Stadium,54,4,96,1,0,11
3318,3834,2020-11-18,"Fry, Rivera and Burnett Stadium",82,21,96,13,3,67
3319,7327,2020-09-16,Powell-Warren Stadium,77,30,47,1,17,27
3320,8090,2025-08-17,"Martinez, Bauer and Taylor Stadium",51,14,13,4,3,61
3321,8283,2024-07-18,Allen Group Stadium,112,19,187,5,17,33
3322,2874,2021-03-02,"Murphy, Tran and Wise Stadium",55,20,94,1,18,31
3323,9930,2023-07-26,Blankenship and Sons Stadium,103,3,145,0,6,28
3324,46,2022-03-02,Williams-Brown Stadium,124,24,165,4,6,45
3325,2191,2023-01-03,"Warren, Schaefer and Sanchez Stadium",118,7,178,8,18,62
3326,884,2022-11-02,Anderson PLC Stadium,134,23,108,2,7,69
3327,7733,2023-07-27,Baldwin Ltd Stadium,127,3,36,4,12,11
3328,9990,2024-07-12,Frank Group Stadium,72,30,113,4,6,36
3329,9062,2021-03-22,Lee-Hopkins Stadium,2,6,49,8,6,67
3330,1893,2025-05-11,Rogers and Sons Stadium,87,26,64,0,21,1
3331,9508,2025-11-29,Wyatt-Greene Stadium,112,30,194,4,0,35
3332,9722,2022-08-30,Benjamin-Green Stadium,106,21,2,14,14,71
3333,1435,2025-08-03,Nunez-Mcguire Stadium,77,4,90,10,17,46
3334,4078,2020-06-25,"Myers, Morgan and Martinez Stadium",28,30,98,12,0,63
3335,3698,2023-07-08,White-Johnson Stadium,128,23,156,3,28,9
3336,1617,2022-11-12,Vazquez-Ramsey Stadium,51,27,86,12,7,51
3337,3865,2021-05-06,Ruiz-Sims Stadium,114,11,90,0,14,38
3338,3730,2020-05-02,Roberson-Robertson Stadium,74,8,45,0,28,27
3339,2570,2022-08-19,Andrews LLC Stadium,113,4,21,4,12,1
3340,6912,2024-02-18,Miller-Wilson Stadium,73,21,141,13,14,74
3341,1594,2025-12-30,Hancock Group Stadium,10,27,153,1,6,73
3342,4218,2023-01-11,Mccormick-Rodriguez Stadium,46,10,164,13,14,40
3343,793,2026-02-10,Allen Group Stadium,13,2,195,14,21,63
3344,7975,2025-09-05,"Watson, Smith and Lee Stadium",48,25,199,4,24,5
3345,2756,2024-07-30,Brown-Taylor Stadium,47,17,102,1,24,27
3346,962,2023-08-13,"Mclaughlin, Turner and Crawford Stadium",41,22,172,11,3,67
3347,3961,2024-07-24,"Carter, Padilla and Lloyd Stadium",52,13,191,7,7,59
3348,9518,2021-04-01,Zhang LLC Stadium,146,8,68,10,24,3
3349,7854,2021-06-20,"Davenport, Smith and Rivas Stadium",92,9,12,12,7,19
3350,4640,2023-07-14,Mendoza Group Stadium,113,28,46,4,28,78
3351,9492,2026-02-13,"Thomas, Clark and Turner Stadium",30,17,88,1,14,22
3352,3545,2020-06-20,Mcgee-Leon Stadium,74,17,145,1,7,48
3353,4485,2023-12-08,"Wilson, Baker and Mooney Stadium",97,27,29,12,28,55
3354,2096,2021-09-12,"Jones, Hall and Pham Stadium",64,13,31,12,21,24
3355,8100,2023-09-01,Horton-Contreras Stadium,-3,16,80,6,21,68
3356,9337,2026-03-29,Young and Sons Stadium,18,7,150,8,21,33
3357,9779,2025-08-08,Petersen Group Stadium,85,8,111,0,28,61
3358,9109,2020-03-16,Dixon-Dixon Stadium,131,23,117,10,3,18
3359,7073,2023-07-27,King-Sherman Stadium,134,5,93,8,14,54
3360,8347,2021-08-24,"Johnston, Allen and King Stadium",10,10,63,6,21,5
3361,9422,2023-08-20,"Johnson, Martin and Delgado Stadium",119,6,133,12,3,14
3362,7756,2024-01-07,"Fleming, Carter and Hawkins Stadium",74,16,136,15,28,13
3363,3617,2020-03-02,"Torres, Carpenter and Smith Stadium",113,9,134,9,24,78
3364,3079,2022-04-15,"Morris, Vaughan and Flores Stadium",76,5,109,3,18,35
3365,5558,2021-03-21,Hamilton Inc Stadium,57,23,32,13,12,67
3366,680,2022-11-04,Russo PLC Stadium,73,13,136,2,12,27
3367,3434,2021-02-05,"Rodriguez, Lee and Boyd Stadium",24,17,97,3,3,5
3368,5974,2024-01-08,"Patterson, Mack and Bender Stadium",15,18,187,0,0,20
3369,8414,2025-04-14,Holder LLC Stadium,29,3,19,2,0,38
3370,698,2023-09-30,Bauer-Webb Stadium,26,21,112,0,3,17
3371,7892,2023-06-26,"Hernandez, King and Duke Stadium",81,23,15,8,3,12
3372,5871,2021-02-11,Willis-Parrish Stadium,71,26,42,2,0,6
3373,4289,2021-10-25,Berger LLC Stadium,60,12,84,6,24,38
3374,1238,2021-01-07,"Sweeney, Garcia and Lynch Stadium",89,0,164,8,12,13
3375,6180,2025-08-05,Thomas and Sons Stadium,36,7,5,10,21,39
3376,6012,2021-10-09,Hayes PLC Stadium,81,20,81,8,3,6
3377,4454,2023-05-04,Benson Inc Stadium,6,21,186,14,28,59
3378,5479,2025-01-29,Boyer-Nicholson Stadium,111,14,21,14,28,24
3379,6080,2025-09-16,Bell-Chambers Stadium,34,9,184,5,14,38
3380,681,2022-05-19,Wolfe-Brown Stadium,128,4,143,1,24,39
3381,5193,2021-09-15,Anderson-Gray Stadium,107,0,121,8,6,32
3382,650,2023-09-25,Chavez-Stafford Stadium,14,12,103,9,24,44
3383,760,2025-04-23,Nunez-Hicks Stadium,121,5,39,13,21,47
3384,39,2023-03-26,Morris-Ferguson Stadium,106,6,36,5,28,53
3385,9844,2020-04-15,Davis-Baker Stadium,69,22,47,12,21,15
3386,2918,2026-04-19,Caldwell PLC Stadium,6,1,118,1,0,72
3387,4753,2020-07-14,Thomas Group Stadium,47,10,40,10,28,54
3388,8696,2021-02-10,Harris Inc Stadium,66,8,174,0,17,65
3389,8,2024-11-01,"Ewing, Garcia and Smith Stadium",141,0,94,15,24,38
